uuid,stkcd,date,clpr,clpr_next,label
2090,2197,20250514,5.3,5.31,up
2091,2197,20250523,5.58,5.53,down
2092,2197,20250527,5.57,5.4,down
2093,2197,20250530,5.78,6.06,up
2094,2198,20250506,6.88,6.98,up
2095,2198,20250507,6.98,7.02,up
2096,2198,20250512,6.93,6.93,up
2097,2198,20250517,6.96,7.04,up
2098,2198,20250520,6.93,6.84,down
2099,2198,20250529,6.2,6.17,down
2100,2199,20250510,5.46,5.59,up
2101,2199,20250528,6.26,6.57,up
2102,2199,20250530,6.26,6.57,up
2103,2200,20250507,8.6,9.03,up
2104,2200,20250510,8.58,9.01,up
2105,2200,20250513,8.56,8.25,down
2106,2200,20250521,8.45,8.65,up
2107,2201,20250516,6.43,6.47,up
2108,2202,20250509,9.16,9.29,up
2109,2202,20250516,9.15,9.19,up
2110,2202,20250517,9.15,9.19,up
2111,2202,20250521,9.37,9.22,down
2112,2203,20250508,9.91,10.15,up
2113,2203,20250521,10.1,10.19,up
2114,2204,20250507,6.4,6.37,down
2115,2204,20250510,6.19,6.43,up
2116,2204,20250513,6.31,6.29,down
2117,2204,20250521,6.11,6.05,down
2118,2204,20250530,6.03,6.01,down
2119,2205,20250506,9.35,9.68,up
2120,2205,20250510,9.63,9.71,up
2121,2205,20250516,9.75,9.97,up
2122,2205,20250521,10.04,9.82,down
2123,2206,20250507,5.03,5.03,up
2124,2206,20250513,5.09,5.13,up
2125,2206,20250516,5.14,5.19,up
2126,2206,20250529,5.22,5.14,down
2127,2206,20250530,5.14,5.11,down
2128,2207,20250508,5.83,5.82,down
2129,2207,20250516,5.75,5.95,up
2130,2208,20250508,6.69,6.59,down
2131,2208,20250530,6.43,6.47,up
2132,2209,20250509,12.27,12.43,up
2133,2209,20250516,12.11,12.18,up
2134,2209,20250529,12.05,11.68,down
2135,2210,20250513,2.49,2.56,up
2136,2210,20250516,2.55,2.65,up
2137,2210,20250523,2.48,2.5,up
2138,2211,20250516,2.71,2.77,up
2139,2211,20250519,2.77,2.81,up
2140,2212,20250509,7.46,7.53,up
2141,2212,20250510,7.46,7.53,up
2142,2212,20250516,7.22,7.23,up
2143,2212,20250521,7.19,7.12,down
2144,2212,20250527,6.99,6.9,down
2145,2213,20250506,14.69,14.55,down
2146,2213,20250516,14.14,14.32,up
2147,2213,20250520,14.7,14.44,down
2148,2214,20250508,8.43,8.85,up
2149,2214,20250515,9.49,9.34,down
2150,2214,20250524,9.3,9.24,down
2151,2215,20250517,9.28,9.51,up
2152,2215,20250521,10.68,10.33,down
2153,2215,20250526,11.21,12.33,up
2154,2215,20250528,12.0,11.69,down
2155,2215,20250529,11.69,11.05,down
2156,2216,20250514,11.53,11.54,up
2157,2217,20250510,2.04,2.07,up
2158,2217,20250523,2.14,2.13,down
2159,2218,20250509,3.14,3.22,up
2160,2218,20250530,3.12,3.13,up
2161,2219,20250520,2.38,2.37,down
2162,2219,20250529,2.38,2.33,down
2163,2221,20250508,8.26,8.12,down
2164,2222,20250508,35.04,34.48,down
2165,2222,20250521,33.37,33.1,down
2166,2223,20250506,34.98,34.96,down
2167,2223,20250516,35.75,36.67,up
2168,2223,20250517,35.75,36.67,up
2169,2223,20250521,37.28,36.7,down
2170,2224,20250528,4.52,4.97,up
2171,2225,20250515,5.41,5.39,down
2172,2225,20250520,5.35,5.28,down
2173,2226,20250509,5.43,5.58,up
2174,2226,20250510,5.43,5.58,up
2175,2227,20250516,12.14,12.15,up
2176,2227,20250523,11.67,12.1,up
2177,2228,20250507,3.27,3.29,up
2178,2228,20250517,3.31,3.37,up
2179,2228,20250520,3.39,3.37,down
2180,2228,20250522,3.36,3.32,down
2181,2229,20250506,17.2,18.21,up
2182,2229,20250510,16.15,16.06,down
2183,2229,20250515,15.57,16.23,up
2184,2229,20250520,15.8,15.16,down
2185,2229,20250527,16.64,17.43,up
2186,2230,20250513,47.67,47.76,up
2187,2230,20250515,47.0,46.82,down
2188,2231,20250507,2.96,2.94,down
2189,2231,20250523,3.37,3.34,down
2190,2231,20250527,3.36,3.48,up
2191,2231,20250529,3.45,3.28,down
2192,2232,20250517,17.25,17.53,up
2193,2232,20250522,17.65,17.06,down
2194,2232,20250529,19.11,18.53,down
2195,2234,20250510,8.38,8.39,up
2196,2234,20250513,8.38,8.34,down
2197,2234,20250514,8.34,8.36,up
2198,2235,20250520,5.41,5.35,down
2199,2236,20250507,15.98,16.04,up
2200,2236,20250510,15.8,15.99,up
2201,2236,20250522,15.58,15.34,down
2202,2237,20250514,10.91,10.75,down
2203,2237,20250529,10.84,10.88,up
2204,2238,20250514,8.2,8.08,down
2205,2238,20250530,8.56,8.47,down
2206,2241,20250507,21.72,22.27,up
2207,2241,20250509,21.93,23.16,up
2208,2241,20250514,22.69,22.04,down
2209,2241,20250515,22.04,22.0,down
2210,2241,20250523,21.19,21.25,up
2211,2241,20250528,20.96,21.56,up
2212,2242,20250508,9.66,9.65,down
2213,2242,20250509,9.65,9.69,up
2214,2242,20250513,9.87,9.77,down
2215,2243,20250521,8.38,8.23,down
2216,2243,20250523,7.86,8.01,up
2217,2244,20250508,10.01,9.7,down
2218,2244,20250520,9.43,9.36,down
2219,2244,20250530,9.37,9.07,down
2220,2245,20250509,13.11,13.44,up
2221,2245,20250513,13.31,13.33,up
2222,2245,20250530,12.08,12.05,down
2223,2246,20250506,10.91,11.67,up
2224,2246,20250507,11.67,11.42,down
2225,2246,20250509,11.38,11.54,up
2226,2246,20250515,11.6,11.48,down
2227,2246,20250516,11.48,11.68,up
2228,2247,20250522,2.63,2.57,down
2229,2248,20250513,8.55,8.58,up
2230,2249,20250507,7.01,7.04,up
2231,2249,20250521,6.87,6.75,down
2232,2250,20250520,6.46,6.43,down
2233,2250,20250523,6.62,6.55,down
2234,2250,20250530,9.2,10.12,up
2235,2251,20250508,5.94,5.63,down
2236,2251,20250513,5.45,5.5,up
2237,2252,20250508,6.81,6.75,down
2238,2252,20250513,6.81,6.8,down
2239,2252,20250521,6.8,6.85,up
2240,2252,20250522,6.85,6.8,down
2241,2253,20250507,8.04,8.34,up
2242,2253,20250520,9.14,9.6,up
2243,2253,20250522,9.41,9.11,down
2244,2254,20250507,10.51,10.53,up
2245,2254,20250508,10.53,10.35,down
2246,2254,20250513,10.52,10.5,down
2247,2254,20250514,10.5,10.41,down
2248,2254,20250515,10.41,10.3,down
2249,2254,20250523,9.99,10.09,up
2250,2256,20250507,2.25,2.28,up
2251,2256,20250510,2.24,2.25,up
2252,2258,20250513,10.38,10.39,up
2253,2258,20250520,10.71,10.61,down
2254,2259,20250512,4.02,4.22,up
2255,2259,20250519,3.82,3.68,down
2256,2259,20250526,4.07,4.48,up
2257,2259,20250530,4.01,4.13,up
2258,2261,20250506,35.18,34.1,down
2259,2261,20250510,33.35,33.73,up
2260,2261,20250515,32.61,32.88,up
2261,2261,20250521,31.4,31.03,down
2262,2262,20250507,22.4,22.48,up
2263,2262,20250509,22.41,22.15,down
2264,2262,20250528,23.03,23.42,up
2265,2264,20250507,6.53,6.53,up
2266,2264,20250513,6.58,7.04,up
2267,2264,20250515,7.02,6.74,down
2268,2264,20250529,6.91,6.83,down
2269,2265,20250510,23.13,24.35,up
2270,2265,20250517,22.25,22.7,up
2271,2266,20250516,3.28,3.3,up
2272,2266,20250520,3.33,3.34,up
2273,2267,20250516,9.16,9.18,up
2274,2267,20250524,9.12,8.22,down
2275,2267,20250527,7.94,7.97,up
2276,2268,20250527,15.6,15.42,down
2277,2269,20250508,1.82,1.85,up
2278,2269,20250510,1.85,1.84,down
2279,2269,20250522,1.81,1.74,down
2280,2270,20250506,15.27,15.26,down
2281,2270,20250507,15.26,15.6,up
2282,2270,20250514,15.41,15.58,up
2283,2270,20250516,15.45,15.47,up
2284,2270,20250527,15.26,15.3,up
2285,2271,20250514,11.42,11.21,down
2286,2271,20250520,11.34,11.27,down
2287,2271,20250522,11.12,11.08,down
2288,2272,20250510,10.82,10.49,down
2289,2272,20250523,9.9,10.3,up
2290,2272,20250530,9.97,9.88,down
2291,2273,20250509,19.69,20.92,up
2292,2273,20250513,20.6,20.49,down
2293,2274,20250528,7.16,7.21,up
2294,2275,20250506,13.75,13.8,up
2295,2275,20250514,13.91,14.0,up
2296,2275,20250517,14.22,14.24,up
2297,2275,20250519,14.24,14.4,up
2298,2275,20250522,14.36,14.39,up
2299,2276,20250507,15.78,15.56,down
2300,2276,20250513,15.6,15.8,up
2301,2276,20250520,15.55,15.15,down
2302,2276,20250523,14.08,14.2,up
2303,2276,20250524,14.08,14.2,up
2304,2277,20250506,5.6,5.54,down
2305,2277,20250510,5.32,5.36,up
2306,2277,20250520,6.24,6.26,up
2307,2277,20250522,6.04,5.72,down
2308,2277,20250523,5.72,5.77,up
2309,2277,20250528,6.59,6.47,down
2310,2278,20250523,7.97,8.13,up
2311,2279,20250521,6.57,6.46,down
2312,2281,20250515,43.61,43.66,up
2313,2281,20250521,42.27,41.94,down
2314,2281,20250522,41.94,41.22,down
2315,2281,20250530,41.2,40.81,down
2316,2282,20250507,7.37,7.46,up
2317,2282,20250510,7.43,7.46,up
2318,2282,20250530,7.25,7.33,up
2319,2283,20250507,6.35,6.46,up
2320,2283,20250513,6.54,6.6,up
2321,2284,20250508,11.83,11.52,down
2322,2284,20250510,11.52,11.65,up
2323,2284,20250530,11.33,11.26,down
2324,2285,20250517,2.28,2.35,up
2325,2286,20250509,10.15,9.53,down
2326,2286,20250512,9.53,9.42,down
2327,2286,20250513,9.42,9.35,down
2328,2286,20250516,9.8,10.78,up
2329,2286,20250521,12.56,11.3,down
2330,2286,20250522,11.3,10.99,down
2331,2286,20250530,10.91,12.0,up
2332,2287,20250507,24.19,24.58,up
2333,2287,20250515,24.89,25.55,up
2334,2287,20250522,24.35,24.46,up
2335,2287,20250528,24.16,24.28,up
2336,2287,20250529,24.28,24.33,up
2337,2289,20250507,9.93,10.43,up
2338,2289,20250512,11.5,12.08,up
2339,2289,20250515,13.29,13.19,down
2340,2289,20250516,13.19,13.85,up
2341,2289,20250521,14.54,15.27,up
2342,2289,20250522,14.54,15.27,up
2343,2289,20250526,15.27,16.03,up
2344,2289,20250529,15.76,15.1,down
2345,2290,20250508,29.18,28.9,down
2346,2290,20250521,31.06,31.03,down
2347,2291,20250510,6.05,6.06,up
2348,2292,20250507,8.87,9.23,up
2349,2292,20250521,9.84,10.14,up
2350,2292,20250528,9.83,10.04,up
2351,2293,20250516,9.23,9.65,up
2352,2293,20250520,9.73,9.78,up
2353,2294,20250507,40.92,40.46,down
2354,2294,20250514,38.3,38.05,down
2355,2294,20250527,44.03,42.86,down
2356,2294,20250528,42.86,45.25,up
2357,2296,20250516,11.1,11.1,up
2358,2296,20250520,11.24,11.09,down
2359,2297,20250513,7.34,7.33,down
2360,2297,20250521,8.01,7.49,down
2361,2298,20250529,6.18,5.99,down
2362,2299,20250508,15.91,15.78,down
2363,2299,20250510,15.78,15.65,down
2364,2299,20250516,15.59,15.84,up
2365,2300,20250514,6.01,5.96,down
2366,2300,20250515,5.96,6.03,up
2367,2300,20250529,6.55,6.21,down
2368,2301,20250517,6.9,7.1,up
2369,2302,20250517,5.86,5.99,up
2370,2303,20250509,3.59,3.58,down
2371,2303,20250515,3.6,3.59,down
2372,2304,20250513,69.22,69.73,up
2373,2305,20250514,1.74,1.83,up
2374,2305,20250521,2.08,2.12,up
2375,2305,20250522,2.12,2.01,down
2376,2305,20250523,2.01,2.11,up
2377,2306,20250510,1.81,1.82,up
2378,2306,20250524,1.82,1.91,up
2379,2306,20250529,1.96,1.92,down
2380,2307,20250508,4.04,3.99,down
2381,2307,20250514,4.28,4.25,down
2382,2307,20250529,4.09,4.12,up
2383,2309,20250515,2.62,2.64,up
2384,2309,20250521,2.71,2.68,down
2385,2309,20250527,2.69,2.66,down
2386,2310,20250521,2.19,2.16,down
2387,2310,20250527,2.14,2.15,up
2388,2310,20250528,2.14,2.15,up
2389,2311,20250514,57.3,57.43,up
2390,2311,20250520,58.34,58.6,up
2391,2311,20250522,59.8,59.09,down
2392,2311,20250530,60.61,62.6,up
2393,2312,20250508,11.61,11.35,down
2394,2312,20250528,11.25,11.29,up
2395,2312,20250530,11.21,11.29,up
2396,2313,20250510,9.1,9.22,up
2397,2314,20250513,2.53,2.53,up
2398,2314,20250527,2.54,2.53,down
2399,2315,20250515,41.69,41.5,down
2400,2315,20250521,41.33,42.28,up
2401,2316,20250521,3.99,3.91,down
2402,2316,20250531,3.93,4.13,up
2403,2317,20250506,11.37,11.52,up
2404,2317,20250507,11.52,12.0,up
2405,2317,20250509,12.13,11.98,down
2406,2317,20250513,12.45,12.3,down
2407,2317,20250514,12.3,12.24,down
2408,2317,20250520,12.83,12.89,up
2409,2317,20250522,12.58,13.84,up
2410,2317,20250523,13.84,13.29,down
2411,2317,20250526,13.29,12.97,down
2412,2318,20250529,24.42,24.64,up
2413,2319,20250515,10.13,10.51,up
2414,2319,20250524,10.16,10.36,up
2415,2319,20250529,10.35,10.19,down
2416,2320,20250506,6.02,6.0,down
2417,2320,20250507,6.0,6.01,up
2418,2320,20250512,5.96,6.01,up
2419,2320,20250529,5.91,5.91,up
2420,2320,20250530,5.91,5.89,down
2421,2321,20250510,2.35,2.34,down
2422,2322,20250507,12.78,12.9,up
2423,2322,20250510,12.78,12.78,up
2424,2322,20250522,12.4,12.26,down
2425,2323,20250513,1.57,1.54,down
2426,2324,20250506,10.64,10.63,down
2427,2324,20250507,10.63,10.58,down
2428,2324,20250513,10.59,10.49,down
2429,2324,20250529,10.19,10.04,down
2430,2326,20250520,11.26,11.1,down
2431,2327,20250509,8.01,8.03,up
2432,2328,20250529,5.66,5.48,down
2433,2328,20250530,5.48,5.51,up
2434,2329,20250507,3.24,3.3,up
2435,2329,20250522,3.5,3.4,down
2436,2330,20250507,4.41,4.44,up
2437,2330,20250508,4.44,4.44,up
2438,2330,20250513,4.4,4.39,down
2439,2330,20250529,4.56,4.54,down
2440,2331,20250515,8.27,7.97,down
2441,2331,20250516,7.97,7.95,down
2442,2331,20250520,7.89,7.93,up
2443,2331,20250527,7.72,7.75,up
2444,2331,20250530,7.89,7.91,up
2445,2332,20250506,9.07,9.11,up
2446,2332,20250508,9.25,9.26,up
2447,2332,20250513,9.36,9.32,down
2448,2332,20250516,9.29,9.27,down
2449,2332,20250521,9.4,9.37,down
2450,2332,20250522,9.37,9.42,up
2451,2333,20250506,5.21,5.25,up
2452,2333,20250510,5.27,5.27,up
2453,2333,20250527,5.36,5.34,down
2454,2334,20250507,7.93,8.2,up
2455,2334,20250521,7.83,7.71,down
2456,2335,20250506,44.7,44.47,down
2457,2335,20250513,44.69,44.4,down
2458,2335,20250521,39.69,39.35,down
2459,2335,20250522,39.35,38.37,down
2460,2337,20250508,5.58,5.5,down
2461,2337,20250517,5.54,5.58,up
2462,2337,20250520,5.72,5.6,down
2463,2338,20250507,42.68,46.95,up
2464,2338,20250509,51.65,50.5,down
2465,2338,20250515,45.7,45.38,down
2466,2338,20250521,44.11,42.81,down
2467,2338,20250530,42.56,42.9,up
2468,2339,20250507,7.13,7.2,up
2469,2339,20250513,7.15,7.09,down
2470,2339,20250517,7.08,7.19,up
2471,2339,20250529,7.2,6.97,down
2472,2340,20250506,6.21,6.2,down
2473,2340,20250520,6.23,6.26,up
2474,2342,20250507,5.25,5.5,up
2475,2342,20250517,5.29,5.21,down
2476,2342,20250529,5.82,5.88,up
2477,2343,20250506,7.05,7.04,down
2478,2343,20250507,7.04,7.25,up
2479,2343,20250510,7.08,7.1,up
2480,2343,20250516,6.95,7.11,up
2481,2343,20250517,6.95,7.11,up
2482,2343,20250527,7.51,7.33,down
2483,2344,20250510,4.22,4.24,up
2484,2344,20250517,4.23,4.37,up
2485,2345,20250508,9.43,9.76,up
2486,2345,20250521,12.22,11.76,down
2487,2345,20250528,13.65,13.55,down
2488,2346,20250507,13.81,14.5,up
2489,2346,20250508,14.5,13.87,down
2490,2346,20250521,13.74,13.65,down
2491,2347,20250513,7.63,7.49,down
2492,2347,20250517,7.17,7.2,up
2493,2348,20250522,3.59,3.47,down
2494,2349,20250509,7.09,7.07,down
2495,2349,20250519,7.28,7.49,up
2496,2349,20250529,7.44,7.51,up
2497,2350,20250507,6.54,6.66,up
2498,2350,20250510,6.67,6.63,down
2499,2350,20250513,6.62,6.58,down
2500,2350,20250523,6.44,6.56,up
2501,2351,20250523,13.02,13.13,up
2502,2351,20250527,12.98,12.85,down
2503,2352,20250508,43.53,43.67,up
2504,2352,20250520,45.85,46.5,up
2505,2352,20250523,45.63,45.62,down
2506,2353,20250508,32.0,32.44,up
2507,2353,20250514,34.19,33.3,down
2508,2353,20250515,33.3,33.36,up
2509,2353,20250527,33.7,34.72,up
2510,2354,20250510,7.02,7.2,up
2511,2354,20250529,6.45,6.28,down
2512,2355,20250507,7.18,7.07,down
2513,2355,20250515,6.7,7.04,up
2514,2355,20250516,7.04,7.01,down
2515,2356,20250520,3.05,3.08,up
2516,2357,20250510,7.89,7.89,up
2517,2357,20250516,7.91,8.08,up
2518,2358,20250517,5.24,5.37,up
2519,2360,20250513,4.97,4.94,down
2520,2360,20250515,4.96,5.02,up
2521,2360,20250520,5.12,5.08,down
2522,2360,20250521,5.08,5.01,down
2523,2360,20250527,5.09,5.04,down
2524,2361,20250523,6.2,6.27,up
2525,2362,20250521,21.7,21.75,up
2526,2362,20250522,21.75,21.21,down
2527,2363,20250514,7.29,7.28,down
2528,2363,20250516,7.56,7.63,up
2529,2363,20250520,7.69,7.61,down
2530,2363,20250522,7.5,7.43,down
2531,2364,20250508,15.77,15.13,down
2532,2364,20250516,15.44,15.21,down
2533,2365,20250506,11.62,12.05,up
2534,2365,20250507,12.05,11.79,down
2535,2365,20250516,14.01,15.41,up
2536,2365,20250523,20.36,21.68,up
2537,2365,20250528,24.63,22.17,down
2538,2365,20250529,22.17,19.95,down
2539,2366,20250506,5.05,5.04,down
2540,2366,20250507,5.04,5.06,up
2541,2366,20250510,4.94,5.01,up
2542,2366,20250522,5.12,5.63,up
2543,2366,20250527,6.81,7.49,up
2544,2366,20250529,8.24,7.42,down
2545,2367,20250506,7.08,7.18,up
2546,2367,20250509,7.14,7.16,up
2547,2367,20250510,7.14,7.16,up
2548,2367,20250515,6.98,7.06,up
2549,2367,20250516,7.06,7.06,up
2550,2368,20250516,23.8,23.78,down
2551,2369,20250516,9.11,9.14,up
2552,2370,20250508,3.25,3.17,down
2553,2370,20250516,3.4,3.4,up
2554,2371,20250507,448.3,448.89,up
2555,2371,20250517,428.6,435.0,up
2556,2372,20250508,11.93,11.91,down
2557,2372,20250514,11.82,11.64,down
2558,2372,20250521,11.77,11.74,down
2559,2373,20250520,9.31,9.32,up
2560,2374,20250507,2.64,2.67,up
2561,2374,20250510,2.65,2.67,up
2562,2374,20250514,2.66,2.65,down
2563,2374,20250517,2.64,2.73,up
2564,2374,20250527,2.83,2.75,down
2565,2375,20250521,3.92,3.84,down
2566,2375,20250523,3.79,3.82,up
2567,2376,20250514,6.9,6.77,down
2568,2376,20250517,6.75,6.82,up
2569,2376,20250523,6.77,7.2,up
2570,2377,20250510,2.94,2.9,down
2571,2377,20250521,2.93,2.9,down
2572,2378,20250515,8.0,8.8,up
2573,2378,20250529,8.34,8.25,down
2574,2379,20250507,9.81,9.91,up
2575,2379,20250513,10.3,10.22,down
2576,2379,20250523,10.8,10.86,up
2577,2381,20250509,6.63,6.65,up
2578,2382,20250508,5.1,5.17,up
2579,2382,20250513,5.25,5.26,up
2580,2382,20250517,5.25,5.31,up
2581,2382,20250521,5.47,5.34,down
2582,2382,20250522,5.34,5.42,up
2583,2382,20250529,5.39,5.38,down
2584,2383,20250510,9.25,9.18,down
2585,2383,20250528,9.06,9.97,up
2586,2384,20250506,27.3,26.71,down
2587,2384,20250514,28.45,27.6,down
2588,2384,20250520,28.63,29.48,up
2589,2384,20250527,28.18,27.92,down
2590,2384,20250528,27.92,28.7,up
2591,2385,20250506,4.12,4.21,up
2592,2385,20250510,4.13,4.11,down
2593,2385,20250516,4.08,4.1,up
2594,2385,20250530,4.05,4.1,up
2595,2386,20250510,4.47,4.53,up
2596,2386,20250530,4.56,4.55,down
2597,2387,20250506,8.94,8.99,up
2598,2387,20250509,8.95,9.12,up
2599,2387,20250515,9.03,9.02,down
2600,2387,20250522,9.33,9.1,down
2601,2387,20250530,8.98,8.94,down
2602,2388,20250510,3.67,3.71,up
2603,2388,20250514,3.79,3.76,down
2604,2388,20250521,3.89,3.76,down
2605,2388,20250522,3.76,3.68,down
2606,2388,20250530,3.9,4.1,up
2607,2389,20250528,20.68,21.1,up
2608,2390,20250508,3.54,3.51,down
2609,2390,20250513,3.57,3.57,up
2610,2390,20250515,3.55,3.58,up
2611,2391,20250509,5.45,5.46,up
2612,2392,20250507,6.55,6.52,down
2613,2392,20250513,6.39,6.26,down
2614,2392,20250522,6.24,6.17,down
2615,2392,20250527,6.08,6.13,up
2616,2392,20250528,6.13,6.1,down
2617,2393,20250522,17.46,17.53,up
2618,2393,20250527,17.76,17.69,down
2619,2394,20250516,8.23,8.25,up
2620,2394,20250520,8.32,8.26,down
2621,2395,20250510,17.0,16.96,down
2622,2396,20250516,19.54,19.89,up
2623,2396,20250521,20.0,19.53,down
2624,2396,20250523,19.23,19.38,up
2625,2397,20250524,3.8,3.73,down
2626,2397,20250526,3.73,3.69,down
2627,2398,20250510,4.79,4.83,up
2628,2398,20250515,4.75,4.79,up
2629,2398,20250517,4.79,4.85,up
2630,2398,20250522,4.7,4.66,down
2631,2399,20250523,11.35,11.2,down
2632,2401,20250520,15.06,14.9,down
2633,2402,20250515,18.86,19.21,up
2634,2402,20250520,19.11,18.96,down
2635,2403,20250509,14.43,14.91,up
2636,2403,20250520,14.86,16.35,up
2637,2403,20250522,17.31,15.78,down
2638,2403,20250523,15.78,16.36,up
2639,2403,20250529,16.12,14.91,down
2640,2404,20250513,6.13,6.74,up
2641,2405,20250507,8.47,8.54,up
2642,2405,20250520,8.47,8.43,down
2643,2405,20250523,8.2,8.35,up
2644,2405,20250524,8.2,8.35,up
2645,2406,20250508,7.79,7.63,down
2646,2406,20250517,7.8,8.25,up
2647,2407,20250507,11.89,11.89,up
2648,2407,20250513,11.97,12.01,up
2649,2407,20250516,11.87,11.94,up
2650,2407,20250520,11.85,11.88,up
2651,2408,20250510,4.56,4.57,up
2652,2408,20250513,4.61,4.68,up
2653,2409,20250514,56.57,54.86,down
2654,2409,20250520,54.02,54.07,up
2655,2409,20250523,53.28,53.27,down
2656,2410,20250507,15.11,15.07,down
2657,2410,20250515,14.06,13.97,down
2658,2410,20250523,13.88,13.91,up
2659,2412,20250522,5.73,5.71,down
2660,2413,20250510,4.89,5.38,up
2661,2413,20250521,4.93,5.01,up
2662,2414,20250521,8.63,8.73,up
2663,2415,20250507,28.84,28.92,up
2664,2415,20250510,28.65,28.94,up
2665,2415,20250514,29.01,28.79,down
2666,2416,20250514,11.98,11.54,down
2667,2416,20250520,11.92,11.72,down
2668,2418,20250510,3.37,3.39,up
2669,2418,20250520,3.5,3.43,down
2670,2419,20250514,5.92,5.69,down
2671,2419,20250516,5.64,5.66,up
2672,2419,20250529,5.36,5.5,up
2673,2420,20250506,5.94,5.99,up
2674,2420,20250521,6.07,5.98,down
2675,2421,20250508,3.41,3.31,down
2676,2421,20250509,3.31,3.39,up
2677,2421,20250514,3.59,3.38,down
2678,2421,20250522,3.42,3.39,down
2679,2421,20250524,3.39,3.4,up
2680,2421,20250527,3.34,3.28,down
2681,2422,20250510,34.14,33.3,down
2682,2422,20250513,33.86,33.89,up
2683,2422,20250520,36.9,37.88,up
2684,2422,20250522,38.07,39.35,up
2685,2422,20250523,39.35,37.4,down
2686,2423,20250517,11.9,11.9,up
2687,2424,20250506,4.0,4.0,up
2688,2424,20250507,4.0,3.99,down
2689,2424,20250520,4.07,4.06,down
2690,2425,20250509,2.37,2.43,up
2691,2425,20250521,2.44,2.43,down
2692,2425,20250528,2.52,2.63,up
